week_start,store,category,price,discount_pct,marketing_spend,competitor_price_idx,avg_temp_c,is_holiday,stockout,units_sold,revenue,lag_1_units,lag_1_revenue,lag_2_units,lag_2_revenue,lag_4_units,lag_4_revenue,lag_8_units,lag_8_revenue,ma_4_units,ma_8_units
2024-03-11,Store_A,Essentials,6.58,18.4,3369.42,1.07,10.2,0,0,1108,5945.84,926,5871.28,481,3066.38,642,4179.86,589,3816.81,791,716.625
2024-03-18,Store_A,Essentials,6.77,0,2624.84,1.059,9.2,0,0,788,5337.26,1108,5945.84,926,5871.28,649,4294.16,477,3025.05,825.75,755.5
2024-03-25,Store_A,Essentials,6.54,23.6,4067.5,1.06,9.6,0,0,1041,5194.81,788,5337.26,1108,5945.84,481,3066.38,611,3944.99,965.75,809.25
2024-04-01,Store_A,Essentials,6.77,0,2652,1.047,12.4,0,0,791,5354.18,1041,5194.81,788,5337.26,926,5871.28,839,5325.13,932,803.25
2024-04-08,Store_A,Essentials,6.34,0,2482.92,1.051,12.8,0,0,756,4795.26,791,5354.18,1041,5194.81,1108,5945.84,642,4179.86,844,817.5
2024-04-15,Store_A,Essentials,6.73,0,2656.65,1.042,11.7,0,0,665,4478.42,756,4795.26,791,5354.18,788,5337.26,649,4294.16,813.25,819.5
2024-04-22,Store_A,Essentials,6.54,0,2145.19,1.053,16.1,0,0,699,4570.67,665,4478.42,756,4795.26,1041,5194.81,481,3066.38,727.75,846.75
2024-04-29,Store_A,Essentials,6.57,0,2375.11,1.067,15.9,0,0,869,5706.82,699,4570.67,665,4478.42,791,5354.18,926,5871.28,747.25,839.625
2024-05-06,Store_A,Essentials,6.7,0,1759.69,1.072,18.5,0,0,723,4844.19,869,5706.82,699,4570.67,756,4795.26,1108,5945.84,739,791.5
2024-05-13,Store_A,Essentials,6.71,0,1756.92,1.082,16.5,0,0,700,4696.74,723,4844.19,869,5706.82,665,4478.42,788,5337.26,747.75,780.5
2024-05-20,Store_A,Essentials,6.98,11.4,4403.96,1.077,20.7,0,0,1347,8320.92,700,4696.74,723,4844.19,699,4570.67,1041,5194.81,909.75,818.75
2024-05-27,Store_A,Essentials,6.91,0,2134.34,1.1,22.1,0,0,755,5219.02,1347,8320.92,700,4696.74,869,5706.82,791,5354.18,881.25,814.25
2024-06-03,Store_A,Essentials,6.81,0,2488.4,1.085,22.2,0,0,887,6042.45,755,5219.02,1347,8320.92,723,4844.19,756,4795.26,922.25,830.625
2024-06-10,Store_A,Essentials,6.9,0,2794.17,1.066,21.6,0,0,1035,7146.52,887,6042.45,755,5219.02,700,4696.74,665,4478.42,1006,876.875
2024-06-17,Store_A,Essentials,6.93,12.8,3966.89,1.059,20.2,0,1,942,5690.87,1035,7146.52,887,6042.45,1347,8320.92,699,4570.67,904.75,907.25
2024-06-24,Store_A,Essentials,7.04,0,2475.73,1.066,22.5,0,0,877,6172.42,942,5690.87,1035,7146.52,755,5219.02,869,5706.82,935.25,908.25
2024-07-01,Store_A,Essentials,6.8,0,2873.59,1.055,24.9,0,0,716,4869.97,877,6172.42,942,5690.87,887,6042.45,723,4844.19,892.5,907.375
2024-07-08,Store_A,Essentials,7.04,0,1967.46,1.071,23.5,0,0,816,5746.74,716,4869.97,877,6172.42,1035,7146.52,700,4696.74,837.75,921.875
2024-07-15,Store_A,Essentials,7.05,0,2248.68,1.083,20.3,0,0,795,5602.93,816,5746.74,716,4869.97,942,5690.87,1347,8320.92,801,852.875
2024-07-22,Store_A,Essentials,7.16,17.4,4412.58,1.083,22.4,0,0,1211,7160.22,795,5602.93,816,5746.74,877,6172.42,755,5219.02,884.5,909.875
2024-07-29,Store_A,Essentials,7.2,21.3,4183.1,1.085,19.7,0,1,882,4997.68,1211,7160.22,795,5602.93,716,4869.97,887,6042.45,926,909.25
2024-08-05,Store_A,Essentials,7.38,0,1737.33,1.098,20,0,0,635,4686.62,882,4997.68,1211,7160.22,816,5746.74,1035,7146.52,880.75,859.25
2024-08-12,Store_A,Essentials,7.31,0,2814.23,1.095,17.1,0,0,846,6181.9,635,4686.62,882,4997.68,795,5602.93,942,5690.87,893.5,847.25
2024-08-19,Store_A,Essentials,7.25,0,2907.04,1.102,18.4,0,0,947,6863.28,846,6181.9,635,4686.62,1211,7160.22,877,6172.42,827.5,856
2024-08-26,Store_A,Essentials,7.16,0,1946.2,1.094,17,0,0,764,5467.23,947,6863.28,846,6181.9,882,4997.68,716,4869.97,798,862
2024-09-02,Store_A,Essentials,6.69,0,2014.16,1.111,17.2,0,0,725,4850.81,764,5467.23,947,6863.28,635,4686.62,816,5746.74,820.5,850.625
2024-09-09,Store_A,Essentials,7.47,17.2,4322.37,1.09,15.3,0,0,1074,6644.06,725,4850.81,764,5467.23,846,6181.9,795,5602.93,877.5,885.5
2024-09-16,Store_A,Essentials,7.23,0,1874.1,1.1,12.2,0,0,472,3412.08,1074,6644.06,725,4850.81,947,6863.28,1211,7160.22,758.75,793.125
2024-09-23,Store_A,Essentials,7.24,0,2534.25,1.107,12.2,0,0,699,5060.28,472,3412.08,1074,6644.06,764,5467.23,882,4997.68,742.5,770.25
2024-09-30,Store_A,Essentials,7.34,0,1864.52,1.095,12.2,0,0,643,4719.36,699,5060.28,472,3412.08,725,4850.81,635,4686.62,722,771.25
2024-10-07,Store_A,Essentials,7.55,0,1637.96,1.076,12.3,0,0,642,4847.42,643,4719.36,699,5060.28,1074,6644.06,846,6181.9,614,745.75
2024-10-14,Store_A,Essentials,7.27,0,1772.32,1.084,7.2,0,0,664,4828.46,642,4847.42,643,4719.36,472,3412.08,947,6863.28,662,710.375
2024-10-21,Store_A,Essentials,7.25,0,2069.82,1.069,5.7,0,0,591,4282.09,664,4828.46,642,4847.42,699,5060.28,764,5467.23,635,688.75
2024-10-28,Store_A,Essentials,7.17,0,2438.2,1.057,6.9,0,0,574,4115.84,591,4282.09,664,4828.46,643,4719.36,725,4850.81,617.75,669.875
2024-11-04,Store_A,Essentials,7.57,0,1839.66,1.049,7.9,1,0,942,7132.51,574,4115.84,591,4282.09,642,4847.42,1074,6644.06,692.75,653.375
2024-11-11,Store_A,Essentials,7.15,0,2113.05,1.031,5.8,0,0,672,4806.6,942,7132.51,574,4115.84,664,4828.46,472,3412.08,694.75,678.375
2024-11-18,Store_A,Essentials,7.54,0,2314.25,1.053,7.7,0,0,863,6510.74,672,4806.6,942,7132.51,591,4282.09,699,5060.28,762.75,698.875
2024-11-25,Store_A,Essentials,7.43,0,3046.17,1.058,5.1,0,0,880,6538.92,863,6510.74,672,4806.6,574,4115.84,643,4719.36,839.25,728.5
2024-12-02,Store_A,Essentials,7.39,0,2029.49,1.074,3.5,1,0,879,6491.65,880,6538.92,863,6510.74,942,7132.51,642,4847.42,823.5,758.125
2024-12-09,Store_A,Essentials,7.37,6,4206.58,1.092,2.6,1,0,1413,9791.73,879,6491.65,880,6538.92,672,4806.6,664,4828.46,1008.75,851.75
2024-12-16,Store_A,Essentials,7.62,17.3,3602.96,1.108,2.6,1,0,1361,8570.06,1413,9791.73,879,6491.65,863,6510.74,591,4282.09,1133.25,948
2024-12-23,Store_A,Essentials,7.49,22.7,4014.27,1.108,0.8,1,0,1554,8996.63,1361,8570.06,1413,9791.73,880,6538.92,574,4115.84,1301.75,1070.5
2023-01-02,Store_A,HomeCare,7.98,0,1574.6,0.986,4.4,0,0,304,2426.36,,,,,,,,,,
2023-01-09,Store_A,HomeCare,8.02,0,2239.43,0.993,2.5,0,0,337,2702.03,304,2426.36,,,,,,,,
2023-01-16,Store_A,HomeCare,8.32,0,1844.4,0.987,2.6,0,0,296,2463.84,337,2702.03,304,2426.36,,,,,,
2023-01-23,Store_A,HomeCare,7.8,0,2045.78,0.994,0.7,0,0,357,2786.19,296,2463.84,337,2702.03,,,,,323.5,
2023-01-30,Store_A,HomeCare,8.27,14.2,3724.51,1.001,3.6,0,0,503,3568.71,357,2786.19,296,2463.84,304,2426.36,,,373.25,
2023-02-06,Store_A,HomeCare,8.36,9.2,3912.64,1.005,2.2,0,0,536,4070.98,503,3568.71,357,2786.19,337,2702.03,,,423,
2023-02-13,Store_A,HomeCare,8.31,0,2489.57,0.995,2.7,0,0,345,2867.82,536,4070.98,503,3568.71,296,2463.84,,,435.25,
2023-02-20,Store_A,HomeCare,8.29,0,2273.23,1.004,3,0,0,375,3109.6,345,2867.82,536,4070.98,357,2786.19,,,439.75,381.625
2023-02-27,Store_A,HomeCare,8.6,0,1784.39,1.012,8.2,0,0,264,2269.84,375,3109.6,345,2867.82,503,3568.71,304,2426.36,380,376.625
2023-03-06,Store_A,HomeCare,7.94,0,2661.17,0.995,6.8,0,0,399,3169.68,264,2269.84,375,3109.6,536,4070.98,337,2702.03,345.75,384.375
2023-03-13,Store_A,HomeCare,8.82,0,2614.01,1.005,10.7,0,0,392,3456.57,399,3169.68,264,2269.84,345,2867.82,296,2463.84,357.5,396.375
2023-03-20,Store_A,HomeCare,8.5,0,2039.32,0.993,7.6,0,0,377,3205.88,392,3456.57,399,3169.68,375,3109.6,357,2786.19,358,398.875
2023-03-27,Store_A,HomeCare,8.58,0,2334.05,1.008,12,0,0,338,2900.34,377,3205.88,392,3456.57,264,2269.84,503,3568.71,376.5,378.25
2023-04-03,Store_A,HomeCare,8.62,20.9,3394.99,1.004,13.5,0,0,539,3673.01,338,2900.34,377,3205.88,399,3169.68,536,4070.98,411.5,378.625
2023-04-10,Store_A,HomeCare,8.72,0,2660.82,0.993,14.2,0,0,316,2755.74,539,3673.01,338,2900.34,392,3456.57,345,2867.82,392.5,375
2023-04-17,Store_A,HomeCare,8.78,0,1884.76,1.009,17.2,0,0,265,2326.6,316,2755.74,539,3673.01,377,3205.88,375,3109.6,364.5,361.25
2023-04-24,Store_A,HomeCare,8.63,0,2456.21,1.01,13.1,0,0,366,3158.94,265,2326.6,316,2755.74,338,2900.34,264,2269.84,371.5,374
2023-05-01,Store_A,HomeCare,8.9,0,2045.97,1.009,15.6,0,0,269,2393.52,366,3158.94,265,2326.6,539,3673.01,399,3169.68,304,357.75
2023-05-08,Store_A,HomeCare,8.22,0,2167.24,1.019,18.2,0,0,332,2729.88,269,2393.52,366,3158.94,316,2755.74,392,3456.57,308,350.25
2023-05-15,Store_A,HomeCare,8.62,0,2891.72,1.017,19.3,0,0,378,3258.08,332,2729.88,269,2393.52,265,2326.6,377,3205.88,336.25,350.375
2023-05-22,Store_A,HomeCare,8.29,0,2669.93,1.037,22.1,0,0,381,3158.15,378,3258.08,332,2729.88,366,3158.94,338,2900.34,340,355.75
2023-05-29,Store_A,HomeCare,8.65,0,2925.43,1.032,21.4,0,0,382,3303.45,381,3158.15,378,3258.08,269,2393.52,539,3673.01,368.25,336.125
2023-06-05,Store_A,HomeCare,8.91,0,2735.84,1.017,19.8,0,0,451,4016.77,382,3303.45,381,3158.15,332,2729.88,316,2755.74,398,353
2023-06-12,Store_A,HomeCare,9.17,0,2470.26,1.022,20.6,0,0,323,2961.1,451,4016.77,382,3303.45,378,3258.08,265,2326.6,384.25,360.25
2023-06-19,Store_A,HomeCare,8.82,0,1729.02,1.034,21.8,0,0,265,2336.25,323,2961.1,451,4016.77,381,3158.15,366,3158.94,355.25,347.625
2023-06-26,Store_A,HomeCare,8.66,0,2479.5,1.017,20,0,0,398,3446.96,265,2336.25,323,2961.1,382,3303.45,269,2393.52,359.25,363.75
2023-07-03,Store_A,HomeCare,9.3,0,2179.69,1.01,21.9,0,0,370,3441.67,398,3446.96,265,2336.25,451,4016.77,332,2729.88,339,368.5
2023-07-10,Store_A,HomeCare,9.18,0,2480.79,1.012,23.3,0,0,422,3873.28,370,3441.67,398,3446.96,323,2961.1,378,3258.08,363.75,374
2023-07-17,Store_A,HomeCare,8.69,0,2865.46,1.008,22.3,0,0,426,3703.49,422,3873.28,370,3441.67,265,2336.25,381,3158.15,404,379.625
2023-07-24,Store_A,HomeCare,8.42,0,2442.59,0.998,25,0,1,278,2341.6,426,3703.49,422,3873.28,398,3446.96,382,3303.45,374,366.625
2023-07-31,Store_A,HomeCare,9.19,0,2724.26,1.004,20.1,0,0,405,3723.06,278,2341.6,426,3703.49,370,3441.67,451,4016.77,382.75,360.875
2023-08-07,Store_A,HomeCare,9.56,23.9,4060.59,1.008,18.3,0,0,546,3975.87,405,3723.06,278,2341.6,422,3873.28,323,2961.1,413.75,388.75
2023-08-14,Store_A,HomeCare,9.31,11.5,3317.25,1.025,21.2,0,0,425,3500.59,546,3975.87,405,3723.06,426,3703.49,265,2336.25,413.5,408.75
2023-08-21,Store_A,HomeCare,9.44,0,2418.12,1.026,17,0,0,354,3341.56,425,3500.59,546,3975.87,278,2341.6,398,3446.96,432.5,403.25
2023-08-28,Store_A,HomeCare,9.44,14.9,4199.78,1.018,18.5,0,0,440,3532.44,354,3341.56,425,3500.59,405,3723.06,370,3441.67,441.25,412
2023-09-04,Store_A,HomeCare,9.66,0,2086.51,1.023,17,0,0,289,2791.26,440,3532.44,354,3341.56,546,3975.87,422,3873.28,377,395.375
2023-09-11,Store_A,HomeCare,9.52,11.5,3938.14,1.011,14.8,0,0,493,4155.34,289,2791.26,440,3532.44,425,3500.59,426,3703.49,394,403.75
2023-09-18,Store_A,HomeCare,9.31,9.6,3702.58,1.018,15.5,0,0,512,4309.12,493,4155.34,289,2791.26,354,3341.56,278,2341.6,433.5,433
2023-09-25,Store_A,HomeCare,9.84,16.2,3959.54,1.016,11.9,0,0,554,4569.68,512,4309.12,493,4155.34,440,3532.44,405,3723.06,462,451.625
2023-10-02,Store_A,HomeCare,9.6,0,2671.59,1.028,11.3,0,0,301,2890.06,554,4569.68,512,4309.12,289,2791.26,546,3975.87,465,421
2023-10-09,Store_A,HomeCare,9.76,0,1962.16,1.031,11,0,0,245,2392.11,301,2890.06,554,4569.68,493,4155.34,425,3500.59,403,398.5
2023-10-16,Store_A,HomeCare,9.87,0,2021.24,1.028,9.3,0,0,300,2959.92,245,2392.11,301,2890.06,512,4309.12,354,3341.56,350,391.75
2023-10-23,Store_A,HomeCare,9.97,0,2388.91,1.026,9,0,0,372,3709.48,300,2959.92,245,2392.11,554,4569.68,440,3532.44,304.5,383.25
2023-10-30,Store_A,HomeCare,9.67,0,1589.87,1.037,7,0,0,240,2320.53,372,3709.48,300,2959.92,301,2890.06,289,2791.26,289.25,377.125
2023-11-06,Store_A,HomeCare,9.38,0,2021.37,1.034,8.6,1,0,463,4345.2,240,2320.53,372,3709.48,245,2392.11,493,4155.34,343.75,373.375
2023-11-13,Store_A,HomeCare,9.3,0,2868.67,1.026,6.2,0,0,409,3803.18,463,4345.2,240,2320.53,300,2959.92,512,4309.12,371,360.5
2023-11-20,Store_A,HomeCare,9.59,0,2285.1,1.045,3.1,0,0,348,3337.5,409,3803.18,463,4345.2,372,3709.48,554,4569.68,365,334.75
2023-11-27,Store_A,HomeCare,10.07,0,2087.4,1.052,3.4,0,0,285,2870.64,348,3337.5,409,3803.18,240,2320.53,301,2890.06,376.25,332.75
2023-12-04,Store_A,HomeCare,9.75,0,2404.7,1.045,1.1,1,0,451,4396.95,285,2870.64,348,3337.5,463,4345.2,245,2392.11,373.25,358.5
2023-12-11,Store_A,HomeCare,10.11,0,2042.5,1.05,4.9,1,0,376,3800.1,451,4396.95,285,2870.64,409,3803.18,300,2959.92,365,368
2023-12-18,Store_A,HomeCare,9.44,0,2914.43,1.038,3.4,1,1,425,4011.82,376,3800.1,451,4396.95,348,3337.5,372,3709.48,384.25,374.625
2023-12-25,Store_A,HomeCare,10.34,0,2205.96,1.058,0.9,1,0,430,4444.79,425,4011.82,376,3800.1,285,2870.64,240,2320.53,420.5,398.375
2024-01-01,Store_A,HomeCare,9.95,7.5,3266.46,1.066,0.7,0,0,449,4132.08,430,4444.79,425,4011.82,451,4396.95,463,4345.2,420,396.625
2024-01-08,Store_A,HomeCare,9.77,0,2060.52,1.08,1.1,0,0,254,2481.12,449,4132.08,430,4444.79,376,3800.1,409,3803.18,389.5,377.25
2024-01-15,Store_A,HomeCare,10.21,0,2398.63,1.081,1.6,0,0,274,2797.38,254,2481.12,449,4132.08,425,4011.82,348,3337.5,351.75,368
2024-01-22,Store_A,HomeCare,10.06,0,1720.87,1.068,3.8,0,0,228,2292.9,274,2797.38,254,2481.12,430,4444.79,285,2870.64,301.25,360.875
2024-01-29,Store_A,HomeCare,9.99,0,2224.85,1.076,3.6,0,0,264,2637.46,228,2292.9,274,2797.38,449,4132.08,451,4396.95,255,337.5
2024-02-05,Store_A,HomeCare,10.35,0,2005.34,1.093,4,0,0,263,2721.9,264,2637.46,228,2292.9,254,2481.12,376,3800.1,257.25,323.375
2024-02-12,Store_A,HomeCare,10.38,0,1595.57,1.108,7,0,0,230,2388.12,263,2721.9,264,2637.46,274,2797.38,425,4011.82,246.25,299
2024-02-19,Store_A,HomeCare,10.52,0,1762.58,1.109,6.6,0,0,236,2483.82,230,2388.12,263,2721.9,228,2292.9,430,4444.79,248.25,274.75
2024-02-26,Store_A,HomeCare,10.12,0,1739.72,1.09,6.8,0,0,250,2530.72,236,2483.82,230,2388.12,264,2637.46,449,4132.08,244.75,249.875
2024-03-04,Store_A,HomeCare,10.3,0,1797.83,1.092,6.4,0,1,187,1925.38,250,2530.72,236,2483.82,263,2721.9,254,2481.12,225.75,241.5
2024-03-11,Store_A,HomeCare,10.25,0,1590.97,1.089,5,0,0,244,2501.26,187,1925.38,250,2530.72,230,2388.12,274,2797.38,229.25,237.75
2024-03-18,Store_A,HomeCare,10.56,0,2448.85,1.117,6.9,0,0,320,3379.95,244,2501.26,187,1925.38,236,2483.82,228,2292.9,250.25,249.25
2024-03-25,Store_A,HomeCare,10.51,0,2504.52,1.123,12.9,0,0,270,2837.09,320,3379.95,244,2501.26,250,2530.72,264,2637.46,255.25,250
2024-04-01,Store_A,HomeCare,10.72,0,1890.15,1.123,12.2,0,0,258,2766.02,270,2837.09,320,3379.95,187,1925.38,263,2721.9,273,249.375
2024-04-08,Store_A,HomeCare,10.6,0,1892.64,1.127,16.1,0,0,236,2501.87,258,2766.02,270,2837.09,244,2501.26,230,2388.12,271,250.125
2024-04-15,Store_A,HomeCare,10.08,13.1,3882.69,1.127,12.4,0,1,293,2568.21,236,2501.87,258,2766.02,320,3379.95,236,2483.82,264.25,257.25
2024-04-22,Store_A,HomeCare,10.81,0,1853.49,1.131,15.3,0,0,207,2237.43,293,2568.21,236,2501.87,270,2837.09,250,2530.72,248.5,251.875
2024-04-29,Store_A,HomeCare,10.97,0,2296.17,1.12,17.9,0,0,257,2819.89,207,2237.43,293,2568.21,258,2766.02,187,1925.38,248.25,260.625
2024-05-06,Store_A,HomeCare,10.8,0,2683.34,1.124,18.2,0,0,306,3304.57,257,2819.89,207,2237.43,236,2501.87,244,2501.26,265.75,268.375
2024-05-13,Store_A,HomeCare,10.95,0,2942.29,1.091,17.7,0,0,322,3524.54,306,3304.57,257,2819.89,293,2568.21,320,3379.95,273,268.625
2024-05-20,Store_A,HomeCare,11.66,0,2867.4,1.11,23.2,0,0,250,2916.17,322,3524.54,306,3304.57,207,2237.43,270,2837.09,283.75,266.125
2024-05-27,Store_A,HomeCare,11.04,0,2436.53,1.092,19.5,0,0,277,3056.96,250,2916.17,322,3524.54,257,2819.89,258,2766.02,288.75,268.5
2024-06-03,Store_A,HomeCare,10.84,0,2351.1,1.094,21.5,0,0,219,2374.36,277,3056.96,250,2916.17,306,3304.57,236,2501.87,267,266.375
2024-06-10,Store_A,HomeCare,10.81,0,1869.44,1.084,21.4,0,0,279,3016.92,219,2374.36,277,3056.96,322,3524.54,293,2568.21,256.25,264.625
2024-06-17,Store_A,HomeCare,11.22,0,2132.15,1.084,19.8,0,0,302,3388.39,279,3016.92,219,2374.36,250,2916.17,207,2237.43,269.25,276.5
2024-06-24,Store_A,HomeCare,10.92,0,2078.4,1.09,20.7,0,0,272,2971.51,302,3388.39,279,3016.92,277,3056.96,257,2819.89,268,278.375
2024-07-01,Store_A,HomeCare,10.88,0,2025.14,1.078,23.2,0,0,283,3077.95,272,2971.51,302,3388.39,219,2374.36,306,3304.57,284,275.5
2024-07-08,Store_A,HomeCare,11.32,0,2066.23,1.057,21.6,0,0,281,3181.79,283,3077.95,272,2971.51,279,3016.92,322,3524.54,284.5,270.375
2024-07-15,Store_A,HomeCare,11.61,0,1729.33,1.058,21.3,0,0,209,2427.11,281,3181.79,283,3077.95,302,3388.39,250,2916.17,261.25,265.25
2024-07-22,Store_A,HomeCare,11.57,0,1906.03,1.06,20.3,0,0,262,3032.14,209,2427.11,281,3181.79,272,2971.51,277,3056.96,258.75,263.375
2024-07-29,Store_A,HomeCare,10.8,0,1897.26,1.065,21.2,0,0,230,2483.06,262,3032.14,209,2427.11,283,3077.95,219,2374.36,245.5,264.75
2024-08-05,Store_A,HomeCare,11,0,2144.89,1.052,20.2,0,1,209,2298.5,230,2483.06,262,3032.14,281,3181.79,279,3016.92,227.5,256
2024-08-12,Store_A,HomeCare,11.15,0,2558.67,1.038,21.4,0,0,300,3343.65,209,2298.5,230,2483.06,209,2427.11,302,3388.39,250.25,255.75
2024-08-19,Store_A,HomeCare,11.64,0,2004.4,1.029,16,0,0,224,2607.48,300,3343.65,209,2298.5,262,3032.14,272,2971.51,240.75,249.75
2024-08-26,Store_A,HomeCare,11.47,0,2070.24,1.042,16.4,0,0,242,2774.57,224,2607.48,300,3343.65,230,2483.06,283,3077.95,243.75,244.625
2024-09-02,Store_A,HomeCare,11.66,0,2751.48,1.037,19.3,0,1,224,2610.89,242,2774.57,224,2607.48,209,2298.5,281,3181.79,247.5,237.5
2024-09-09,Store_A,HomeCare,11.57,0,2360.12,1.051,16.5,0,0,247,2857.73,224,2610.89,242,2774.57,300,3343.65,209,2427.11,234.25,242.25
2024-09-16,Store_A,HomeCare,11.9,0,2358.71,1.059,14,0,0,230,2737.8,247,2857.73,224,2610.89,224,2607.48,262,3032.14,235.75,238.25
2024-09-23,Store_A,HomeCare,11.94,0,1996.57,1.07,13.6,0,0,239,2853.94,230,2737.8,247,2857.73,242,2774.57,230,2483.06,235,239.375
2024-09-30,Store_A,HomeCare,11.6,0,2507.55,1.077,11.5,0,0,303,3514.21,239,2853.94,230,2737.8,224,2610.89,209,2298.5,254.75,251.125
2024-10-07,Store_A,HomeCare,11.36,0,2163.39,1.066,12.9,0,0,242,2748.36,303,3514.21,239,2853.94,247,2857.73,300,3343.65,253.5,243.875
2024-10-14,Store_A,HomeCare,11.71,0,1591.89,1.056,8.8,0,1,174,2037.88,242,2748.36,303,3514.21,230,2737.8,224,2607.48,239.5,237.625
2024-10-21,Store_A,HomeCare,11.93,12.4,3327.74,1.056,7.2,0,0,367,3835.7,174,2037.88,242,2748.36,239,2853.94,242,2774.57,271.5,253.25
2024-10-28,Store_A,HomeCare,11.93,0,2669.46,1.049,4.9,0,0,241,2875.55,367,3835.7,174,2037.88,303,3514.21,224,2610.89,256,255.375
2024-11-04,Store_A,HomeCare,11.09,0,1821.92,1.047,5.8,1,0,365,4047.37,241,2875.55,367,3835.7,242,2748.36,247,2857.73,286.75,270.125
2024-11-11,Store_A,HomeCare,12.31,0,2842.29,1.051,6.6,0,0,370,4555.95,365,4047.37,241,2875.55,174,2037.88,230,2737.8,335.75,287.625
2024-11-18,Store_A,HomeCare,12.03,19.7,3584.35,1.051,3,0,0,438,4228.2,370,4555.95,365,4047.37,367,3835.7,239,2853.94,353.5,312.5
2024-11-25,Store_A,HomeCare,12.56,0,2604.26,1.055,2.7,0,0,249,3128.5,438,4228.2,370,4555.95,241,2875.55,303,3514.21,355.5,305.75
2024-12-02,Store_A,HomeCare,11.49,0,2567.82,1.047,2.1,1,0,441,5066.74,249,3128.5,438,4228.2,365,4047.37,242,2748.36,374.5,330.625
2024-12-09,Store_A,HomeCare,11.71,0,2209.52,1.043,5.7,1,0,362,4240.77,441,5066.74,249,3128.5,370,4555.95,174,2037.88,372.5,354.125
2024-12-16,Store_A,HomeCare,12.45,23.2,4497.61,1.029,1.9,1,0,659,6299.42,362,4240.77,441,5066.74,438,4228.2,367,3835.7,427.75,390.625
2024-12-23,Store_A,HomeCare,12.03,0,1916.07,1.029,2.8,1,0,311,3742.08,659,6299.42,362,4240.77,249,3128.5,241,2875.55,443.25,399.375
2023-01-02,Store_A,Seasonal,11.91,0,4202.16,1.009,1.1,0,0,215,2559.89,,,,,,,,,,
2023-01-09,Store_A,Seasonal,11.71,0,3275.33,1.004,1.7,0,0,205,2400.58,215,2559.89,,,,,,,,
2023-01-16,Store_A,Seasonal,12.84,0,2696.18,1.004,3.9,0,0,156,2002.67,205,2400.58,215,2559.89,,,,,,
2023-01-23,Store_A,Seasonal,12.37,0,2995.21,0.998,5,0,0,171,2115.51,156,2002.67,205,2400.58,,,,,186.75,
2023-01-30,Store_A,Seasonal,12.84,0,4257.66,0.992,3.7,0,0,186,2387.56,171,2115.51,156,2002.67,215,2559.89,,,179.5,
2023-02-06,Store_A,Seasonal,11.83,0,2958.48,0.99,2.8,0,0,187,2212.65,186,2387.56,171,2115.51,205,2400.58,,,175,
2023-02-13,Store_A,Seasonal,12.17,0,3063.6,0.984,2.8,0,0,181,2201.89,187,2212.65,186,2387.56,156,2002.67,,,181.25,
2023-02-20,Store_A,Seasonal,12.45,16.1,4562.1,0.976,3.3,0,0,275,2872.44,181,2201.89,187,2212.65,171,2115.51,,,207.25,197
2023-02-27,Store_A,Seasonal,12.06,0,3545.71,0.966,8,0,0,229,2761.72,275,2872.44,181,2201.89,186,2387.56,215,2559.89,218,198.75
2023-03-06,Store_A,Seasonal,12.88,11.7,4589.58,0.967,6.1,0,1,132,1502.28,229,2761.72,275,2872.44,187,2212.65,205,2400.58,204.25,189.625
2023-03-13,Store_A,Seasonal,12.8,0,3116.62,0.957,7.7,0,0,191,2444.4,132,1502.28,229,2761.72,181,2201.89,156,2002.67,206.75,194
2023-03-20,Store_A,Seasonal,11.94,0,4343.45,0.934,9,0,0,221,2638.55,191,2444.4,132,1502.28,275,2872.44,171,2115.51,193.25,200.25
2023-03-27,Store_A,Seasonal,13.39,0,3599.74,0.931,10.2,0,0,186,2489.79,221,2638.55,191,2444.4,229,2761.72,186,2387.56,182.5,200.25
2023-04-03,Store_A,Seasonal,12.87,0,3831.24,0.915,11.5,0,0,214,2754.69,186,2489.79,221,2638.55,132,1502.28,187,2212.65,203,203.625
2023-04-10,Store_A,Seasonal,12.85,0,3636.95,0.916,11.3,0,0,201,2582.75,214,2754.69,186,2489.79,191,2444.4,181,2201.89,205.5,206.125
2023-04-17,Store_A,Seasonal,13.26,0,5032.72,0.913,13.5,0,0,219,2903.88,201,2582.75,214,2754.69,221,2638.55,275,2872.44,205,199.125
2023-04-24,Store_A,Seasonal,12.8,0,4742.63,0.917,15.8,0,0,218,2790.52,219,2903.88,201,2582.75,186,2489.79,229,2761.72,213,197.75
2023-05-01,Store_A,Seasonal,13.33,0,4545.94,0.91,15.4,0,0,236,3144.84,218,2790.52,219,2903.88,214,2754.69,132,1502.28,218.5,210.75
2023-05-08,Store_A,Seasonal,12.88,14.3,6094.45,0.908,17.3,0,0,358,3949.54,236,3144.84,218,2790.52,201,2582.75,191,2444.4,257.75,231.625
2023-05-15,Store_A,Seasonal,13.58,0,4633.21,0.923,18.9,0,0,250,3394.66,358,3949.54,236,3144.84,219,2903.88,221,2638.55,265.5,235.25
2023-05-22,Store_A,Seasonal,13.24,0,4201.63,0.922,20.6,0,0,270,3573.8,250,3394.66,358,3949.54,218,2790.52,186,2489.79,278.5,245.75
2023-05-29,Store_A,Seasonal,13.26,0,3530.34,0.915,23.3,0,0,208,2758.75,270,3573.8,250,3394.66,236,3144.84,214,2754.69,271.5,245
